5 0.00
10 0.00
15 0.00
20 0.00
25 0.00
30 0.00
35 0.00
40 0.00
45 0.00
50 0.00
55 0.00
60 0.00
65 0.00
70 0.00
75 0.00
80 0.00
85 0.01
90 0.01
95 0.01
100 0.01
105 0.01
110 0.01
115 0.01
120 0.02
125 0.02
130 0.02
135 0.02
140 0.03
145 0.03
150 0.03
155 0.03
160 0.04
165 0.04
170 0.04
175 0.05
180 0.05
185 0.05
190 0.06
195 0.06
200 0.07
