5 0.00
10 0.00
15 0.00
20 0.00
25 0.00
30 0.00
35 0.00
40 0.00
45 0.00
50 0.00
55 0.01
60 0.01
65 0.01
70 0.01
75 0.02
80 0.02
85 0.03
90 0.03
95 0.04
100 0.05
105 0.05
110 0.06
115 0.07
120 0.07
125 0.09
130 0.10
135 0.11
140 0.12
145 0.13
150 0.14
155 0.16
160 0.17
165 0.19
170 0.20
175 0.22
180 0.24
185 0.26
190 0.27
195 0.30
200 0.32
